lifted_rel_path	proposed_target_rel_path	basename	candidate_count	candidate_paths	size_bytes	sha256
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v45/03_券商研报/04_多因子/海通选股因子系列研究6：极值视角下的多因子选股策略.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v45/03_券商研报/04_多因子/海通选股因子系列研究6：极值视角下的多因子选股策略.pdf	海通选股因子系列研究6：极值视角下的多因子选股策略.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_exact/04_多因子/海通选股因子系列研究6：极值视角下的多因子选股策略.pdf	519875	bd8223ff2675357ca6d7ee8d05f3bd26034f48283ae76d1d4d2b1aa253f54ba9
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/选股因子研究系列/现金流量市值比因子的极值效应.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/选股因子研究系列/现金流量市值比因子的极值效应.pdf	现金流量市值比因子的极值效应.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化选股 40份/选股因子研究系列/现金流量市值比因子的极值效应.pdf	334421	f5e852934415cc63de91b277d6c2e1fab9583806354e32d35a805ead2f626467
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/多因子选股模型/相关性选股策略——全市场选股方法改进.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/多因子选股模型/相关性选股策略——全市场选股方法改进.pdf	相关性选股策略——全市场选股方法改进.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化选股 40份/多因子选股模型/相关性选股策略——全市场选股方法改进.pdf	431364	44c93762098fae6c9bab375359461aa0894f42b0996bc0b01543292804d5f476
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/多因子选股模型/相关性选股策略——在公用事业行业上的实证以及选股因子权重的再讨论.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/多因子选股模型/相关性选股策略——在公用事业行业上的实证以及选股因子权重的再讨论.pdf	相关性选股策略——在公用事业行业上的实证以及选股因子权重的再讨论.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化选股 40份/多因子选股模型/相关性选股策略——在公用事业行业上的实证以及选股因子权重的再讨论.pdf	442998	9572fbb14785bac2dfeb02fac10e7311dcec2f0c3decbbf8e595323ab83de194
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/多因子选股模型/相关性选股策略——在化学工业行业上的实证.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/多因子选股模型/相关性选股策略——在化学工业行业上的实证.pdf	相关性选股策略——在化学工业行业上的实证.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化选股 40份/多因子选股模型/相关性选股策略——在化学工业行业上的实证.pdf	431591	fee764cf8bb929c6787f02a47f90a7a2cacea4a5b936aac0d9212b53c2fccb9b
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/多因子选股模型/相关性选股策略——在房地产行业上的实证.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/多因子选股模型/相关性选股策略——在房地产行业上的实证.pdf	相关性选股策略——在房地产行业上的实证.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化选股 40份/多因子选股模型/相关性选股策略——在房地产行业上的实证.pdf	531259	c2c2c85de70e53008d78e00164667b9294ca1307d1381a0db2b5e1643af624e4
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/多因子选股模型/相关性选股策略——在有色金属行业上的实证.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/多因子选股模型/相关性选股策略——在有色金属行业上的实证.pdf	相关性选股策略——在有色金属行业上的实证.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化选股 40份/多因子选股模型/相关性选股策略——在有色金属行业上的实证.pdf	476022	cbf7440b5f7352dd4cee093bc7134260e67a134af0da16dfceed8a66e71b40d6
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/多因子选股模型/相关性选股策略——在纺织服装行业上的实证.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/多因子选股模型/相关性选股策略——在纺织服装行业上的实证.pdf	相关性选股策略——在纺织服装行业上的实证.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化选股 40份/多因子选股模型/相关性选股策略——在纺织服装行业上的实证.pdf	377586	6d0a2d7fe366e1128038c4ddf0f7427b11aaa427363ca0137efcc62403c08b81
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/选股因子研究系列/行业内股票业绩弹性分析——在钢铁行业上的实证.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/选股因子研究系列/行业内股票业绩弹性分析——在钢铁行业上的实证.pdf	行业内股票业绩弹性分析——在钢铁行业上的实证.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化选股 40份/选股因子研究系列/行业内股票业绩弹性分析——在钢铁行业上的实证.pdf	466972	76f650e2ed4f86ca7f5e3e22c094e26bf108c42221c842f6ed42ad1cd81e6f3b
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/成长股选股模型/行业内选股策略——有色金属行业.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/成长股选股模型/行业内选股策略——有色金属行业.pdf	行业内选股策略——有色金属行业.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化选股 40份/成长股选股模型/行业内选股策略——有色金属行业.pdf	480600	556116f52c0e0854191293762f80eae9f095db57f1d0ce9b3aa80bc81879ca4b
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/成长股选股模型/行业内选股策略——钢铁行业.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/成长股选股模型/行业内选股策略——钢铁行业.pdf	行业内选股策略——钢铁行业.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化选股 40份/成长股选股模型/行业内选股策略——钢铁行业.pdf	423154	84adedd992ba91db34a170e913bf4c09b7b3514d7108fb59bc81eee2a003a8f7
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化资产配置 17份/行业轮动模型/行业动量策略进阶之一：间隔期、系统性风险及换手率的影响.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化资产配置 17份/行业轮动模型/行业动量策略进阶之一：间隔期、系统性风险及换手率的影响.pdf	行业动量策略进阶之一：间隔期、系统性风险及换手率的影响.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化资产配置 17份/行业轮动模型/行业动量策略进阶之一：间隔期、系统性风险及换手率的影响.pdf	540666	1de583cedc3c8520c47aef190047685e9a2ea8d8d182ca510a8a3c8af46b378f
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化资产配置 17份/行业基本面预测模型/行业基本面预测——在工程机械行业的实证.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化资产配置 17份/行业基本面预测模型/行业基本面预测——在工程机械行业的实证.pdf	行业基本面预测——在工程机械行业的实证.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化资产配置 17份/行业基本面预测模型/行业基本面预测——在工程机械行业的实证.pdf	458853	7e0ebb992c6abe6edab7800fa8ad50d08717cb7271ffcfa2e2c5636c447b9838
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化资产配置 17份/行业基本面预测模型/行业基本面预测——在煤炭行业的实证.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化资产配置 17份/行业基本面预测模型/行业基本面预测——在煤炭行业的实证.pdf	行业基本面预测——在煤炭行业的实证.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化资产配置 17份/行业基本面预测模型/行业基本面预测——在煤炭行业的实证.pdf	692968	dcd7fa16d351f26d9861286a0645c6d8bce94584c2fb7a50a236e230fae095f2
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化资产配置 17份/行业基本面预测模型/行业基本面预测——在电力行业的实证.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化资产配置 17份/行业基本面预测模型/行业基本面预测——在电力行业的实证.pdf	行业基本面预测——在电力行业的实证.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化资产配置 17份/行业基本面预测模型/行业基本面预测——在电力行业的实证.pdf	987775	bb2a6004ad310cf5904c1ec29d0ac2fb614db275964e25a0bee46d79f737b223
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化资产配置 17份/行业基本面预测模型/行业基本面预测——在钢铁行业的实证.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化资产配置 17份/行业基本面预测模型/行业基本面预测——在钢铁行业的实证.pdf	行业基本面预测——在钢铁行业的实证.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化资产配置 17份/行业基本面预测模型/行业基本面预测——在钢铁行业的实证.pdf	627115	b3d03dfd4da31795aa77dbd30dcdaec03d8167d96ae4ca1b8e2aa6dac6d36fb3
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化资产配置 17份/行业轮动模型/衍生产品及量化组合管理策略介绍.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化资产配置 17份/行业轮动模型/衍生产品及量化组合管理策略介绍.pdf	衍生产品及量化组合管理策略介绍.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化资产配置 17份/行业轮动模型/衍生产品及量化组合管理策略介绍.pdf	1265373	494588f60dc3b795afb9a94f9a12a9a7c8a14826e14167faf6eabf36880b97f8
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化择时 3份/通过产业资本增减持数据构建的量化择时指标.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化择时 3份/通过产业资本增减持数据构建的量化择时指标.pdf	通过产业资本增减持数据构建的量化择时指标.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化择时 3份/通过产业资本增减持数据构建的量化择时指标.pdf	831206	f588ca1c695f1aa72f92d96ac636235e7dcf320907af4d7ef912da823cfaf3a1
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化择时 3份/量化择时——度量市场“恐惧与贪婪”的量化择时指标.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化择时 3份/量化择时——度量市场“恐惧与贪婪”的量化择时指标.pdf	量化择时——度量市场“恐惧与贪婪”的量化择时指标.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化择时 3份/量化择时——度量市场“恐惧与贪婪”的量化择时指标.pdf	418642	6a4440a7f8173f0f181ed8365bae19ffcb8ebf9a668416b92e176dffe089bbcc
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/事件驱动策略系列/量化选股之事件驱动策略.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/事件驱动策略系列/量化选股之事件驱动策略.pdf	量化选股之事件驱动策略.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化选股 40份/事件驱动策略系列/量化选股之事件驱动策略.pdf	678210	2f6432e209a3abf02a30c8c72f7e0547ff453cd7ae0562fcc8b861b834a52e20
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/多因子选股模型/高估值，你是否师出有名？.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/多因子选股模型/高估值，你是否师出有名？.pdf	高估值，你是否师出有名？.pdf	1	GROUP_08_A股量化_数据研究/00_external_import_staging/confirmed_bookdir/量化选股 40份/多因子选股模型/高估值，你是否师出有名？.pdf	512261	0393ee5fbaa28fbeeb70dcf923b69ae53aba56cdd4773dc23d63abc8175b382e
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/.tmp_chapter_boundaries.json	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/.tmp_chapter_boundaries.json	.tmp_chapter_boundaries.json	0		15834	bfc06637a06f800dc85240498a6d1e02d0c42e392142ac7f4913e0bbcb9a49a3
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/财务报表分析与股票估值_郭永清/.tmp_chapter_map.json	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/财务报表分析与股票估值_郭永清/.tmp_chapter_map.json	.tmp_chapter_map.json	0		2815	c88b69dd85be62ca3d28aa39febccea31e1517164c1093e37547396a89ddd067
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/财务报表分析与股票估值_郭永清/.tmp_chapter_map2.json	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/财务报表分析与股票估值_郭永清/.tmp_chapter_map2.json	.tmp_chapter_map2.json	0		3042	af4e942218f72e9e0a7a4c78b9bd38e003db4db590130da5e767fc639301b36b
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/01 AdaptiveMA自适应均线 过滤器 期货多品种模型 收益稳定增长.txt	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/01 AdaptiveMA自适应均线 过滤器 期货多品种模型 收益稳定增长.txt	01 AdaptiveMA自适应均线 过滤器 期货多品种模型 收益稳定增长.txt	0		14602	2263acf4cd61f815fd61c0d21f700712e5d76ded961bca169e5f990cf41e3fec
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/01.股票《集合竞价基础规则》共3集/01.什么是集合竞价+02.集合竞价买卖技法+03.集合竞价交易细节_merged.mp4_导出.md	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/01.股票《集合竞价基础规则》共3集/01.什么是集合竞价+02.集合竞价买卖技法+03.集合竞价交易细节_merged.mp4_导出.md	01.什么是集合竞价+02.集合竞价买卖技法+03.集合竞价交易细节_merged.mp4_导出.md	0		124149	ac474b6448d03ad5beb083c439dc8ecc37ff3df78bbc2d481668f393ad8e1dfe
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/05.枫叶《集合竞价培训课程》共4集/01.早盘集合竞价（实盘抓3涨停）.wmv_导出.md	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/05.枫叶《集合竞价培训课程》共4集/01.早盘集合竞价（实盘抓3涨停）.wmv_导出.md	01.早盘集合竞价（实盘抓3涨停）.wmv_导出.md	0		13623	541edac291817df50abc8bb6b79af13691a5f2c8c2af1321630d57862e0529c6
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/09.戴强《屠龙战法破解集合竞价》共6集/01.游资为什么要关注集合竞价？.mp4_导出.md	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/09.戴强《屠龙战法破解集合竞价》共6集/01.游资为什么要关注集合竞价？.mp4_导出.md	01.游资为什么要关注集合竞价？.mp4_导出.md	0		7997	28d3c784a428f9fa4f1e1bd4fe207ef04dac95782bc26e90f01fd3e90eb571f6
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/10.首板《涨停板集合竞价》共3集/01.讲义_集合竞价买入：如何看竞价.doc	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/10.首板《涨停板集合竞价》共3集/01.讲义_集合竞价买入：如何看竞价.doc	01.讲义_集合竞价买入：如何看竞价.doc	0		27136	36e6f32870515397c6ffbb75b037afbb915e2d6eaa0365cef75a05da83f81669
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/10.首板《涨停板集合竞价》共3集/01.集合竞价买入：如何看竞价.mp4_导出.md	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/10.首板《涨停板集合竞价》共3集/01.集合竞价买入：如何看竞价.mp4_导出.md	01.集合竞价买入：如何看竞价.mp4_导出.md	0		39689	dbea71f5fdad38b9fac8408a15a026bd6b1cb5111ab1f3fff67d547a46ca0299
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/06.张馨元《集合竞价实战培训》共3集/01.集合竞价规则及异动.mp4_导出.md	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/06.张馨元《集合竞价实战培训》共3集/01.集合竞价规则及异动.mp4_导出.md	01.集合竞价规则及异动.mp4_导出.md	0		7817	2fba701377635662c7927e0199411c44322e7dafebca93e5ace79fd3fa1a2d85
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/08.范博《主力行为集合竞价》共3集/01.集合竞价（一）.flv_导出.md	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/08.范博《主力行为集合竞价》共3集/01.集合竞价（一）.flv_导出.md	01.集合竞价（一）.flv_导出.md	0		20356	5204894cc5f96f409565a5c1946afb7425ffacb4072913f01836a8f91831a8ab
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/02 我好像破解了聚宽擂台排第一的策略？！.txt	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/02 我好像破解了聚宽擂台排第一的策略？！.txt	02 我好像破解了聚宽擂台排第一的策略？！.txt	0		3716	f07782275b866016d4af84b381cb225777fb03ca7de0a6caa8aa72b45e65b7d1
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/09.戴强《屠龙战法破解集合竞价》共6集/02.主力是如何通过集合竞价来骗散户的？.mp4_导出.md	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/09.戴强《屠龙战法破解集合竞价》共6集/02.主力是如何通过集合竞价来骗散户的？.mp4_导出.md	02.主力是如何通过集合竞价来骗散户的？.mp4_导出.md	0		10414	16776273d43ee301d9a693e184446dd54f38e41936a9e7a740f8a91698be6dfb
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/02.老姜《盘口集合竞价战法》共5集/02.老姜《集合竞价线下课程》2.mp4_导出.md	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/02.老姜《盘口集合竞价战法》共5集/02.老姜《集合竞价线下课程》2.mp4_导出.md	02.老姜《集合竞价线下课程》2.mp4_导出.md	0		37442	4c37706359a4b16c667a4b94ebb25f5e98bb6922578460e63e8dbd2f8b2043ec
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/10.首板《涨停板集合竞价》共3集/02.讲义_集合竞价：竞价不及预期.doc	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/10.首板《涨停板集合竞价》共3集/02.讲义_集合竞价：竞价不及预期.doc	02.讲义_集合竞价：竞价不及预期.doc	0		26624	c8cff81cf6bf1bafda5e5ff2ec0e596bab662304efd2e619ca52d3c4233bc5d8
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/06.张馨元《集合竞价实战培训》共3集/02.集合竞价游资套路.mp4_导出.md	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/06.张馨元《集合竞价实战培训》共3集/02.集合竞价游资套路.mp4_导出.md	02.集合竞价游资套路.mp4_导出.md	0		9967	c6267ecb0a3a3b3a109f1adc1694ac33ec4903761995b5379dbc2e7de2505c2c
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/05.枫叶《集合竞价培训课程》共4集/02.集合竞价高量柱.wmv_导出.md	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/05.枫叶《集合竞价培训课程》共4集/02.集合竞价高量柱.wmv_导出.md	02.集合竞价高量柱.wmv_导出.md	0		46644	90b578db69b7886e6a05440523ce1c0a78e10fecca390a3115f9806ea34655d3
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/08.范博《主力行为集合竞价》共3集/02.集合竞价（二）.flv_导出.md	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/08.范博《主力行为集合竞价》共3集/02.集合竞价（二）.flv_导出.md	02.集合竞价（二）.flv_导出.md	0		21627	fdb4a9d2b20b49db9171d9fa2f2c0e2b33b79daff263e2f728b0b1cf285c2751
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/10.首板《涨停板集合竞价》共3集/02.集合竞价：竞价不及预期.mp4_导出.md	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/10.首板《涨停板集合竞价》共3集/02.集合竞价：竞价不及预期.mp4_导出.md	02.集合竞价：竞价不及预期.mp4_导出.md	0		26387	a33bcee45aa4de855c502a11c75268f9ba0241491dfd24b364a0eb80421d1ca7
